BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE;RECALC_DATE
SNDX;IMOEX;27.01.2005;Индекс МосБиржи;Индекс МосБиржи;557,13;552,69;559,25;551,2;5887475751,52;;;2;;RUB;;3;;27.01.2005;
SNDX;IMOEX;28.01.2005;Индекс МосБиржи;Индекс МосБиржи;571,65;557,13;572,96;552,84;9519961641,2;;;2;;RUB;;3;;28.01.2005;
SNDX;IMOEX;31.01.2005;Индекс МосБиржи;Индекс МосБиржи;575,74;571,68;583,62;568,07;12507810112,05;;;2;;RUB;;3;;31.01.2005;
SNDX;IMOEX;01.02.2005;Индекс МосБиржи;Индекс МосБиржи;583,33;575,74;584,15;572,47;8194381584,99;;;2;;RUB;;3;;01.02.2005;
SNDX;IMOEX;02.02.2005;Индекс МосБиржи;Индекс МосБиржи;587,98;583,33;591,86;582,5;10099644155,35;;;2;;RUB;;3;;02.02.2005;
SNDX;IMOEX;03.02.2005;Индекс МосБиржи;Индекс МосБиржи;593,25;587,98;596,38;587,98;10454600901,84;;;2;;RUB;;3;;03.02.2005;
SNDX;IMOEX;04.02.2005;Индекс МосБиржи;Индекс МосБиржи;592,79;593,25;594,46;587,69;6539670798,5;;;2;;RUB;;3;;04.02.2005;
SNDX;IMOEX;07.02.2005;Индекс МосБиржи;Индекс МосБиржи;588,16;592,81;599,5;588;10263754100,82;;;2;;RUB;;3;;07.02.2005;
SNDX;IMOEX;08.02.2005;Индекс МосБиржи;Индекс МосБиржи;596,45;588,16;596,51;584,64;7334583048,27;;;2;;RUB;;3;;08.02.2005;
SNDX;IMOEX;09.02.2005;Индекс МосБиржи;Индекс МосБиржи;590,03;596,47;600,67;589,16;9608708617,51;;;2;;RUB;;3;;09.02.2005;
SNDX;IMOEX;10.02.2005;Индекс МосБиржи;Индекс МосБиржи;590,81;590,03;590,96;582,69;6047584909,67;;;2;;RUB;;3;;10.02.2005;
SNDX;IMOEX;11.02.2005;Индекс МосБиржи;Индекс МосБиржи;585,5;590,81;591,3;581,96;5181278517,8;;;2;;RUB;;3;;11.02.2005;
SNDX;IMOEX;14.02.2005;Индекс МосБиржи;Индекс МосБиржи;585,65;585,5;592,33;582,88;6678498615,72;;;2;;RUB;;3;;14.02.2005;
SNDX;IMOEX;15.02.2005;Индекс МосБиржи;Индекс МосБиржи;591,73;585,65;591,75;585,24;4854643324,56;;;2;;RUB;;3;;15.02.2005;
SNDX;IMOEX;16.02.2005;Индекс МосБиржи;Индекс МосБиржи;593,87;591,75;598,08;590,61;7889115338,59;;;2;;RUB;;3;;16.02.2005;
SNDX;IMOEX;17.02.2005;Индекс МосБиржи;Индекс МосБиржи;598,11;593,87;600,42;593,55;4675145742,94;;;2;;RUB;;3;;17.02.2005;
SNDX;IMOEX;18.02.2005;Индекс МосБиржи;Индекс МосБиржи;600,67;598,11;602,87;594,67;8238063471,72;;;2;;RUB;;3;;18.02.2005;
SNDX;IMOEX;21.02.2005;Индекс МосБиржи;Индекс МосБиржи;605,26;600,68;605,44;600,67;5073681597,1;;;2;;RUB;;3;;21.02.2005;
SNDX;IMOEX;22.02.2005;Индекс МосБиржи;Индекс МосБиржи;603,62;605,26;607,9;600,14;7948209006,63;;;2;;RUB;;3;;22.02.2005;
SNDX;IMOEX;24.02.2005;Индекс МосБиржи;Индекс МосБиржи;619,55;603,62;619,97;603,24;9628015088,7;;;2;;RUB;;3;;24.02.2005;
SNDX;IMOEX;25.02.2005;Индекс МосБиржи;Индекс МосБиржи;625,33;619,64;626,8;618,39;11135725889,34;;;2;;RUB;;3;;25.02.2005;
SNDX;IMOEX;28.02.2005;Индекс МосБиржи;Индекс МосБиржи;635,38;625,33;635,42;623,31;10749802682,45;;;2;;RUB;;3;;28.02.2005;
SNDX;IMOEX;01.03.2005;Индекс МосБиржи;Индекс МосБиржи;622,73;635,38;635,83;621,94;8539494567,16;;;2;;RUB;;3;;01.03.2005;
SNDX;IMOEX;02.03.2005;Индекс МосБиржи;Индекс МосБиржи;608,57;622,74;628,13;608,35;13202788141,63;;;2;;RUB;;3;;02.03.2005;
SNDX;IMOEX;03.03.2005;Индекс МосБиржи;Индекс МосБиржи;608,94;608,58;613,7;606,85;8578892282,08;;;2;;RUB;;3;;03.03.2005;
SNDX;IMOEX;04.03.2005;Индекс МосБиржи;Индекс МосБиржи;622,31;608,94;622,69;608,8;6831764052,22;;;2;;RUB;;3;;04.03.2005;
SNDX;IMOEX;05.03.2005;Индекс МосБиржи;Индекс МосБиржи;625,87;622,31;626,32;622,31;2558575403,83;;;2;;RUB;;3;;05.03.2005;
SNDX;IMOEX;09.03.2005;Индекс МосБиржи;Индекс МосБиржи;623,74;625,87;632,28;619,2;9625918621,15;;;2;;RUB;;3;;09.03.2005;
SNDX;IMOEX;10.03.2005;Индекс МосБиржи;Индекс МосБиржи;606,21;623,74;623,74;604,36;8648919137,49;;;2;;RUB;;3;;10.03.2005;
SNDX;IMOEX;11.03.2005;Индекс МосБиржи;Индекс МосБиржи;608,45;606,19;608,66;597,41;8937687725,83;;;2;;RUB;;3;;11.03.2005;
SNDX;IMOEX;14.03.2005;Индекс МосБиржи;Индекс МосБиржи;597,89;608,45;609,09;596,26;7357808764,48;;;2;;RUB;;3;;14.03.2005;
SNDX;IMOEX;15.03.2005;Индекс МосБиржи;Индекс МосБиржи;595,16;597,89;604,43;593,88;8451839651,5;;;2;;RUB;;3;;15.03.2005;
SNDX;IMOEX;16.03.2005;Индекс МосБиржи;Индекс МосБиржи;573,85;595,16;596,7;573,4;12751886294,57;;;2;;RUB;;3;;16.03.2005;
SNDX;IMOEX;17.03.2005;Индекс МосБиржи;Индекс МосБиржи;584,31;573,84;584,52;573,36;7841701815,07;;;2;;RUB;;3;;17.03.2005;
SNDX;IMOEX;18.03.2005;Индекс МосБиржи;Индекс МосБиржи;582,43;584,31;592,43;579,3;11296125656,77;;;2;;RUB;;3;;18.03.2005;
SNDX;IMOEX;21.03.2005;Индекс МосБиржи;Индекс МосБиржи;572,03;582,5;586,98;569,43;8905001069,65;;;2;;RUB;;3;;21.03.2005;
SNDX;IMOEX;22.03.2005;Индекс МосБиржи;Индекс МосБиржи;584,09;571,84;584,11;568,72;10110978142,69;;;2;;RUB;;3;;22.03.2005;
SNDX;IMOEX;23.03.2005;Индекс МосБиржи;Индекс МосБиржи;573,76;584,07;584,09;566,27;13181436991,16;;;2;;RUB;;3;;23.03.2005;
SNDX;IMOEX;24.03.2005;Индекс МосБиржи;Индекс МосБиржи;596,94;573,76;597,88;573,76;13850315852,81;;;2;;RUB;;3;;24.03.2005;
SNDX;IMOEX;25.03.2005;Индекс МосБиржи;Индекс МосБиржи;602,4;596,95;605,18;596,94;7559687707,38;;;2;;RUB;;3;;25.03.2005;
SNDX;IMOEX;28.03.2005;Индекс МосБиржи;Индекс МосБиржи;601,69;602,4;604,37;595,83;4242602560,57;;;2;;RUB;;3;;28.03.2005;
SNDX;IMOEX;29.03.2005;Индекс МосБиржи;Индекс МосБиржи;596,89;601,75;604,45;593,67;6394266375,52;;;2;;RUB;;3;;29.03.2005;
SNDX;IMOEX;30.03.2005;Индекс МосБиржи;Индекс МосБиржи;591,14;596,98;596,98;584,63;7498613997,59;;;2;;RUB;;3;;30.03.2005;
SNDX;IMOEX;31.03.2005;Индекс МосБиржи;Индекс МосБиржи;598,04;591,14;598,63;590,94;6176368999,62;;;2;;RUB;;3;;31.03.2005;
SNDX;IMOEX;01.04.2005;Индекс МосБиржи;Индекс МосБиржи;611,86;598,05;612;595,01;7602810604,22;;;2;;RUB;;3;;01.04.2005;
SNDX;IMOEX;04.04.2005;Индекс МосБиржи;Индекс МосБиржи;605,32;611,86;615,44;604,34;9461359217,32;;;2;;RUB;;3;;04.04.2005;
SNDX;IMOEX;05.04.2005;Индекс МосБиржи;Индекс МосБиржи;611,78;605,32;612,85;604,19;6898759333,98;;;2;;RUB;;3;;05.04.2005;
SNDX;IMOEX;06.04.2005;Индекс МосБиржи;Индекс МосБиржи;626,45;611,79;626,74;611,78;14195960975,5;;;2;;RUB;;3;;06.04.2005;
SNDX;IMOEX;07.04.2005;Индекс МосБиржи;Индекс МосБиржи;627,97;626,46;633,1;622,86;13393695905,31;;;2;;RUB;;3;;07.04.2005;
SNDX;IMOEX;08.04.2005;Индекс МосБиржи;Индекс МосБиржи;631,13;627,97;634,48;623,38;9754321176,33;;;2;;RUB;;3;;08.04.2005;
SNDX;IMOEX;11.04.2005;Индекс МосБиржи;Индекс МосБиржи;616,29;631,14;631,14;605,44;16410836735,3;;;2;;RUB;;3;;11.04.2005;
SNDX;IMOEX;12.04.2005;Индекс МосБиржи;Индекс МосБиржи;615,94;616,29;617,57;606,14;9465282433,76;;;2;;RUB;;3;;12.04.2005;
SNDX;IMOEX;13.04.2005;Индекс МосБиржи;Индекс МосБиржи;617,02;615,95;624,04;615,94;10110698984,16;;;2;;RUB;;3;;13.04.2005;
SNDX;IMOEX;14.04.2005;Индекс МосБиржи;Индекс МосБиржи;608,31;616,84;617,02;604,13;9862041184,89;;;2;;RUB;;3;;14.04.2005;
SNDX;IMOEX;15.04.2005;Индекс МосБиржи;Индекс МосБиржи;602,71;608,16;608,31;600,2;8009721830,89;;;2;;RUB;;3;;15.04.2005;
SNDX;IMOEX;18.04.2005;Индекс МосБиржи;Индекс МосБиржи;591,12;602,68;602,71;586,34;9305589739,43;;;2;;RUB;;3;;18.04.2005;
SNDX;IMOEX;19.04.2005;Индекс МосБиржи;Индекс МосБиржи;596,36;591,11;598,51;591,11;7290423228,8;;;2;;RUB;;3;;19.04.2005;
SNDX;IMOEX;20.04.2005;Индекс МосБиржи;Индекс МосБиржи;594,91;596,36;604,36;593,47;8443470684,25;;;2;;RUB;;3;;20.04.2005;
SNDX;IMOEX;21.04.2005;Индекс МосБиржи;Индекс МосБиржи;603,79;594,91;604,32;591,56;8042823548,68;;;2;;RUB;;3;;21.04.2005;
SNDX;IMOEX;22.04.2005;Индекс МосБиржи;Индекс МосБиржи;609,78;603,96;612,57;603,79;7059075425,23;;;2;;RUB;;3;;22.04.2005;
SNDX;IMOEX;25.04.2005;Индекс МосБиржи;Индекс МосБиржи;611,5;609,82;621,29;608,01;7947558978,77;;;2;;RUB;;3;;25.04.2005;
SNDX;IMOEX;26.04.2005;Индекс МосБиржи;Индекс МосБиржи;605,85;611,51;614;604,13;5943597814,47;;;2;;RUB;;3;;26.04.2005;
SNDX;IMOEX;27.04.2005;Индекс МосБиржи;Индекс МосБиржи;594,89;605,85;606;594,85;7525405197,93;;;2;;RUB;;3;;27.04.2005;
SNDX;IMOEX;28.04.2005;Индекс МосБиржи;Индекс МосБиржи;595,68;594,89;601,98;592,33;5937535863,08;;;2;;RUB;;3;;28.04.2005;
SNDX;IMOEX;29.04.2005;Индекс МосБиржи;Индекс МосБиржи;593,88;595,61;597,95;592,25;4556208157,47;;;2;;RUB;;3;;29.04.2005;
SNDX;IMOEX;03.05.2005;Индекс МосБиржи;Индекс МосБиржи;597,45;593,94;598,62;593,88;3263609235,74;;;2;;RUB;;3;;03.05.2005;
SNDX;IMOEX;04.05.2005;Индекс МосБиржи;Индекс МосБиржи;598,14;597,45;601,6;595,35;4840558571,8;;;2;;RUB;;3;;04.05.2005;
SNDX;IMOEX;05.05.2005;Индекс МосБиржи;Индекс МосБиржи;599,49;598,14;604,74;597,51;5378672223,78;;;2;;RUB;;3;;05.05.2005;
SNDX;IMOEX;06.05.2005;Индекс МосБиржи;Индекс МосБиржи;597,21;599,49;599,7;596,1;3745953990,9;;;2;;RUB;;3;;06.05.2005;
SNDX;IMOEX;11.05.2005;Индекс МосБиржи;Индекс МосБиржи;589,25;597,21;597,37;588,35;5231765944,99;;;2;;RUB;;3;;11.05.2005;
SNDX;IMOEX;12.05.2005;Индекс МосБиржи;Индекс МосБиржи;581,56;589,24;589,25;580,89;4795572223,22;;;2;;RUB;;3;;12.05.2005;
SNDX;IMOEX;13.05.2005;Индекс МосБиржи;Индекс МосБиржи;580,04;581,56;581,56;572,41;7203081684,55;;;2;;RUB;;3;;13.05.2005;
SNDX;IMOEX;14.05.2005;Индекс МосБиржи;Индекс МосБиржи;578,76;580,05;580,5;577,91;1083943455,24;;;2;;RUB;;3;;14.05.2005;
SNDX;IMOEX;16.05.2005;Индекс МосБиржи;Индекс МосБиржи;564,43;578,76;578,8;564,42;6254686814,77;;;2;;RUB;;3;;16.05.2005;
SNDX;IMOEX;17.05.2005;Индекс МосБиржи;Индекс МосБиржи;587;564,43;587,01;563,24;9546056981,65;;;2;;RUB;;3;;17.05.2005;
SNDX;IMOEX;18.05.2005;Индекс МосБиржи;Индекс МосБиржи;587,35;587;590,03;583,74;6342704026,37;;;2;;RUB;;3;;18.05.2005;
SNDX;IMOEX;19.05.2005;Индекс МосБиржи;Индекс МосБиржи;586,8;587,35;591,5;586;4850401940,2;;;2;;RUB;;3;;19.05.2005;
SNDX;IMOEX;20.05.2005;Индекс МосБиржи;Индекс МосБиржи;585,68;586,8;588,11;583,3;3436192305,24;;;2;;RUB;;3;;20.05.2005;
SNDX;IMOEX;23.05.2005;Индекс МосБиржи;Индекс МосБиржи;587,07;585,68;587,37;584,13;2604145546,76;;;2;;RUB;;3;;23.05.2005;
SNDX;IMOEX;24.05.2005;Индекс МосБиржи;Индекс МосБиржи;605,32;587,07;605,34;587,06;10521755706,02;;;2;;RUB;;3;;24.05.2005;
SNDX;IMOEX;25.05.2005;Индекс МосБиржи;Индекс МосБиржи;595,75;605,32;606,54;595,2;7327855461;;;2;;RUB;;3;;25.05.2005;
SNDX;IMOEX;26.05.2005;Индекс МосБиржи;Индекс МосБиржи;597,09;595,75;601,75;593,87;6347193448,82;;;2;;RUB;;3;;26.05.2005;
SNDX;IMOEX;27.05.2005;Индекс МосБиржи;Индекс МосБиржи;597,33;597,09;602,56;596,11;6399787985,89;;;2;;RUB;;3;;27.05.2005;
SNDX;IMOEX;30.05.2005;Индекс МосБиржи;Индекс МосБиржи;596,15;597,33;597,83;592,92;2918592286,35;;;2;;RUB;;3;;30.05.2005;
SNDX;IMOEX;31.05.2005;Индекс МосБиржи;Индекс МосБиржи;603,89;596,15;606,34;593,97;6844666407,65;;;2;;RUB;;3;;31.05.2005;
SNDX;IMOEX;01.06.2005;Индекс МосБиржи;Индекс МосБиржи;601,29;603,89;604,83;596,98;5442003574,04;;;2;;RUB;;3;;01.06.2005;
SNDX;IMOEX;02.06.2005;Индекс МосБиржи;Индекс МосБиржи;606,95;601,48;608,88;601,29;8801444594,24;;;2;;RUB;;3;;02.06.2005;
SNDX;IMOEX;03.06.2005;Индекс МосБиржи;Индекс МосБиржи;609,09;606,95;610,22;604,09;4639097996,01;;;2;;RUB;;3;;03.06.2005;
SNDX;IMOEX;06.06.2005;Индекс МосБиржи;Индекс МосБиржи;606,33;609,09;609,09;602,8;6368749994,21;;;2;;RUB;;3;;06.06.2005;
SNDX;IMOEX;07.06.2005;Индекс МосБиржи;Индекс МосБиржи;606,78;606,33;609,02;602,78;7414434805,1;;;2;;RUB;;3;;07.06.2005;
SNDX;IMOEX;08.06.2005;Индекс МосБиржи;Индекс МосБиржи;606,89;606,78;608,6;604,18;8882131382,63;;;2;;RUB;;3;;08.06.2005;
SNDX;IMOEX;09.06.2005;Индекс МосБиржи;Индекс МосБиржи;605,43;606,89;608,37;604,95;3601452755,77;;;2;;RUB;;3;;09.06.2005;
SNDX;IMOEX;10.06.2005;Индекс МосБиржи;Индекс МосБиржи;611,19;605,44;612,07;605,43;6884946095,98;;;2;;RUB;;3;;10.06.2005;
SNDX;IMOEX;14.06.2005;Индекс МосБиржи;Индекс МосБиржи;619,97;611,2;620,91;611,19;6693578868,54;;;2;;RUB;;3;;14.06.2005;
SNDX;IMOEX;15.06.2005;Индекс МосБиржи;Индекс МосБиржи;616,69;619,98;623,13;615,7;7419548488,53;;;2;;RUB;;3;;15.06.2005;
SNDX;IMOEX;16.06.2005;Индекс МосБиржи;Индекс МосБиржи;618,93;616,69;623,26;615,15;9831093717,22;;;2;;RUB;;3;;16.06.2005;
SNDX;IMOEX;17.06.2005;Индекс МосБиржи;Индекс МосБиржи;624,07;618,94;624,46;616,78;7538119761;;;2;;RUB;;3;;17.06.2005;
SNDX;IMOEX;20.06.2005;Индекс МосБиржи;Индекс МосБиржи;624,66;624,07;627,38;623,92;5478712277,3;;;2;;RUB;;3;;20.06.2005;
SNDX;IMOEX;21.06.2005;Индекс МосБиржи;Индекс МосБиржи;621,02;624,66;624,69;618,42;7474938617,56;;;2;;RUB;;3;;21.06.2005;
SNDX;IMOEX;22.06.2005;Индекс МосБиржи;Индекс МосБиржи;628,26;621,02;629,01;620,31;8737114581,12;;;2;;RUB;;3;;22.06.2005;
SNDX;IMOEX;23.06.2005;Индекс МосБиржи;Индекс МосБиржи;632,39;628,26;635,28;626,35;7530126436,79;;;2;;RUB;;3;;23.06.2005;
SNDX;IMOEX;24.06.2005;Индекс МосБиржи;Индекс МосБиржи;632,9;632,38;634,87;628,63;6579743580,3;;;2;;RUB;;3;;24.06.2005;
SNDX;IMOEX;27.06.2005;Индекс МосБиржи;Индекс МосБиржи;628,38;632,9;633,15;627,26;6111278488,6;;;2;;RUB;;3;;27.06.2005;
SNDX;IMOEX;28.06.2005;Индекс МосБиржи;Индекс МосБиржи;629,27;628,41;630,99;623,6;8450525985,42;;;2;;RUB;;3;;28.06.2005;
SNDX;IMOEX;29.06.2005;Индекс МосБиржи;Индекс МосБиржи;630,27;629,27;634,09;629,07;7081728632,44;;;2;;RUB;;3;;29.06.2005;
SNDX;IMOEX;30.06.2005;Индекс МосБиржи;Индекс МосБиржи;639,98;630,27;642,26;630,08;8252586783,52;;;2;;RUB;;3;;30.06.2005;
SNDX;IMOEX;01.07.2005;Индекс МосБиржи;Индекс МосБиржи;649,08;639,98;649,67;639,35;8161479158,13;;;2;;RUB;;3;;01.07.2005;
SNDX;IMOEX;04.07.2005;Индекс МосБиржи;Индекс МосБиржи;653,26;649,08;657,35;649,08;7744837145,92;;;2;;RUB;;3;;04.07.2005;
SNDX;IMOEX;05.07.2005;Индекс МосБиржи;Индекс МосБиржи;652,53;653,26;656,37;648,02;10281608172,2;;;2;;RUB;;3;;05.07.2005;
SNDX;IMOEX;06.07.2005;Индекс МосБиржи;Индекс МосБиржи;671,59;652,52;675,67;651,12;15668630578,18;;;2;;RUB;;3;;06.07.2005;
SNDX;IMOEX;07.07.2005;Индекс МосБиржи;Индекс МосБиржи;671,73;671,59;679,07;656,35;21633310813,09;;;2;;RUB;;3;;07.07.2005;
SNDX;IMOEX;08.07.2005;Индекс МосБиржи;Индекс МосБиржи;681,84;671,79;684,78;671,73;13079872416,55;;;2;;RUB;;3;;08.07.2005;
SNDX;IMOEX;11.07.2005;Индекс МосБиржи;Индекс МосБиржи;683,42;681,84;688,24;679,55;9327684179,33;;;2;;RUB;;3;;11.07.2005;
SNDX;IMOEX;12.07.2005;Индекс МосБиржи;Индекс МосБиржи;678,87;683,42;683,42;673,51;7211297361,68;;;2;;RUB;;3;;12.07.2005;
SNDX;IMOEX;13.07.2005;Индекс МосБиржи;Индекс МосБиржи;686,44;678,87;688,91;676,79;9619365376,32;;;2;;RUB;;3;;13.07.2005;
SNDX;IMOEX;14.07.2005;Индекс МосБиржи;Индекс МосБиржи;682,89;686,43;689,32;681,58;7073617666,17;;;2;;RUB;;3;;14.07.2005;
SNDX;IMOEX;15.07.2005;Индекс МосБиржи;Индекс МосБиржи;676,39;682,89;682,89;672,82;6175170854,76;;;2;;RUB;;3;;15.07.2005;
SNDX;IMOEX;18.07.2005;Индекс МосБиржи;Индекс МосБиржи;670,44;676,38;679,69;670,16;5364526342,85;;;2;;RUB;;3;;18.07.2005;
SNDX;IMOEX;19.07.2005;Индекс МосБиржи;Индекс МосБиржи;679,66;670,44;680,03;670,38;7313326706,87;;;2;;RUB;;3;;19.07.2005;
SNDX;IMOEX;20.07.2005;Индекс МосБиржи;Индекс МосБиржи;687,4;679,67;689,5;679,56;9485568782,4;;;2;;RUB;;3;;20.07.2005;
SNDX;IMOEX;21.07.2005;Индекс МосБиржи;Индекс МосБиржи;684,82;687,4;693,96;682,21;11960670394,14;;;2;;RUB;;3;;21.07.2005;
SNDX;IMOEX;22.07.2005;Индекс МосБиржи;Индекс МосБиржи;695,34;684,82;699,02;683,18;8129358174,48;;;2;;RUB;;3;;22.07.2005;
SNDX;IMOEX;25.07.2005;Индекс МосБиржи;Индекс МосБиржи;702,46;695,34;705,31;695,15;7531476689,53;;;2;;RUB;;3;;25.07.2005;
SNDX;IMOEX;26.07.2005;Индекс МосБиржи;Индекс МосБиржи;692,01;702,46;703,46;690,86;7010152112,38;;;2;;RUB;;3;;26.07.2005;
SNDX;IMOEX;27.07.2005;Индекс МосБиржи;Индекс МосБиржи;697,27;692,01;702,11;691,74;7118235064,09;;;2;;RUB;;3;;27.07.2005;
SNDX;IMOEX;28.07.2005;Индекс МосБиржи;Индекс МосБиржи;702,09;697,25;704,14;693,09;8989717552,14;;;2;;RUB;;3;;28.07.2005;
SNDX;IMOEX;29.07.2005;Индекс МосБиржи;Индекс МосБиржи;700,65;702,09;708,89;698,36;6934057975,78;;;2;;RUB;;3;;29.07.2005;
SNDX;IMOEX;01.08.2005;Индекс МосБиржи;Индекс МосБиржи;702,34;700,54;703,53;691,79;5852158653,47;;;2;;RUB;;3;;01.08.2005;
SNDX;IMOEX;02.08.2005;Индекс МосБиржи;Индекс МосБиржи;709,94;702,34;711,96;702,34;9517679092,47;;;2;;RUB;;3;;02.08.2005;
SNDX;IMOEX;03.08.2005;Индекс МосБиржи;Индекс МосБиржи;697,87;709,94;713,89;696,12;12544169207,07;;;2;;RUB;;3;;03.08.2005;
SNDX;IMOEX;04.08.2005;Индекс МосБиржи;Индекс МосБиржи;712,28;697,94;713,31;694,17;11171325407,9;;;2;;RUB;;3;;04.08.2005;
SNDX;IMOEX;05.08.2005;Индекс МосБиржи;Индекс МосБиржи;715,41;712,28;716,15;708,77;7852651367,47;;;2;;RUB;;3;;05.08.2005;
SNDX;IMOEX;08.08.2005;Индекс МосБиржи;Индекс МосБиржи;718,53;715,41;720,26;712,46;8006868479,34;;;2;;RUB;;3;;08.08.2005;
SNDX;IMOEX;09.08.2005;Индекс МосБиржи;Индекс МосБиржи;720,5;718,59;724,79;716,15;9696893258,21;;;2;;RUB;;3;;09.08.2005;
SNDX;IMOEX;10.08.2005;Индекс МосБиржи;Индекс МосБиржи;721;720,5;727,01;717,51;10947277077,26;;;2;;RUB;;3;;10.08.2005;
SNDX;IMOEX;11.08.2005;Индекс МосБиржи;Индекс МосБиржи;709,5;721;725,13;709,1;9946711325,7;;;2;;RUB;;3;;11.08.2005;
SNDX;IMOEX;12.08.2005;Индекс МосБиржи;Индекс МосБиржи;705,08;709,5;711,27;701,59;9181401715,68;;;2;;RUB;;3;;12.08.2005;
SNDX;IMOEX;15.08.2005;Индекс МосБиржи;Индекс МосБиржи;714,42;705,08;715,3;702,86;6181871220,17;;;2;;RUB;;3;;15.08.2005;
SNDX;IMOEX;16.08.2005;Индекс МосБиржи;Индекс МосБиржи;738,15;714,44;738,39;714,42;13248378345,07;;;2;;RUB;;3;;16.08.2005;
SNDX;IMOEX;17.08.2005;Индекс МосБиржи;Индекс МосБиржи;746,58;738,14;748,4;732,3;14978432806,92;;;2;;RUB;;3;;17.08.2005;
SNDX;IMOEX;18.08.2005;Индекс МосБиржи;Индекс МосБиржи;743,99;746,56;750,68;734,24;13881263100,72;;;2;;RUB;;3;;18.08.2005;
SNDX;IMOEX;19.08.2005;Индекс МосБиржи;Индекс МосБиржи;755,98;743,99;757,74;739,9;11389775663,72;;;2;;RUB;;3;;19.08.2005;
SNDX;IMOEX;22.08.2005;Индекс МосБиржи;Индекс МосБиржи;760,54;755,98;765,44;751,11;16158255567,55;;;2;;RUB;;3;;22.08.2005;
SNDX;IMOEX;23.08.2005;Индекс МосБиржи;Индекс МосБиржи;760,82;760,54;764,49;758,2;7136204428,66;;;2;;RUB;;3;;23.08.2005;
SNDX;IMOEX;24.08.2005;Индекс МосБиржи;Индекс МосБиржи;761,93;760,82;765,48;755,17;10554007195,36;;;2;;RUB;;3;;24.08.2005;
SNDX;IMOEX;25.08.2005;Индекс МосБиржи;Индекс МосБиржи;765,86;761,92;766,08;757,95;7752323429,25;;;2;;RUB;;3;;25.08.2005;
SNDX;IMOEX;26.08.2005;Индекс МосБиржи;Индекс МосБиржи;768,5;765,86;771,95;765,53;9339818263,74;;;2;;RUB;;3;;26.08.2005;
SNDX;IMOEX;29.08.2005;Индекс МосБиржи;Индекс МосБиржи;772,92;768,51;773,64;764,84;5180083850,76;;;2;;RUB;;3;;29.08.2005;
SNDX;IMOEX;30.08.2005;Индекс МосБиржи;Индекс МосБиржи;778,38;772,92;788,52;772,91;14413264748,57;;;2;;RUB;;3;;30.08.2005;
SNDX;IMOEX;31.08.2005;Индекс МосБиржи;Индекс МосБиржи;784,28;778,38;784,41;766,25;16704460066,9;;;2;;RUB;;3;;31.08.2005;
SNDX;IMOEX;01.09.2005;Индекс МосБиржи;Индекс МосБиржи;790,97;784,28;800,32;784,28;20497837934,61;;;2;;RUB;;3;;01.09.2005;
SNDX;IMOEX;02.09.2005;Индекс МосБиржи;Индекс МосБиржи;803,67;790,98;804,08;790,11;19449069278,66;;;2;;RUB;;3;;02.09.2005;
SNDX;IMOEX;05.09.2005;Индекс МосБиржи;Индекс МосБиржи;797,46;803,68;811,33;795,81;15946792008,34;;;2;;RUB;;3;;05.09.2005;
SNDX;IMOEX;06.09.2005;Индекс МосБиржи;Индекс МосБиржи;772,14;797,45;797,46;772,04;18879058933,06;;;2;;RUB;;3;;06.09.2005;
SNDX;IMOEX;07.09.2005;Индекс МосБиржи;Индекс МосБиржи;758,01;772,14;779,34;748,46;23792023220,68;;;2;;RUB;;3;;07.09.2005;
SNDX;IMOEX;08.09.2005;Индекс МосБиржи;Индекс МосБиржи;773,61;758,01;774,76;755,93;15017652507,7;;;2;;RUB;;3;;08.09.2005;
SNDX;IMOEX;09.09.2005;Индекс МосБиржи;Индекс МосБиржи;794,92;773,61;795,55;773,61;14532174210,42;;;2;;RUB;;3;;09.09.2005;
SNDX;IMOEX;12.09.2005;Индекс МосБиржи;Индекс МосБиржи;792,24;794,93;801,76;788,82;15475817182,2;;;2;;RUB;;3;;12.09.2005;
SNDX;IMOEX;13.09.2005;Индекс МосБиржи;Индекс МосБиржи;786,26;792,24;796,09;784,74;13288101006,24;;;2;;RUB;;3;;13.09.2005;
SNDX;IMOEX;14.09.2005;Индекс МосБиржи;Индекс МосБиржи;790;786,26;790,01;776,44;12571422163,59;;;2;;RUB;;3;;14.09.2005;
SNDX;IMOEX;15.09.2005;Индекс МосБиржи;Индекс МосБиржи;801,45;790;802,22;790;13151633922,02;;;2;;RUB;;3;;15.09.2005;
SNDX;IMOEX;16.09.2005;Индекс МосБиржи;Индекс МосБиржи;811,27;801,45;817,17;792,37;17578866652,69;;;2;;RUB;;3;;16.09.2005;
SNDX;IMOEX;19.09.2005;Индекс МосБиржи;Индекс МосБиржи;834,06;811,27;835,93;809,06;17794851270,28;;;2;;RUB;;3;;19.09.2005;
SNDX;IMOEX;20.09.2005;Индекс МосБиржи;Индекс МосБиржи;836,52;834,08;857,23;824,87;20844830191,11;;;2;;RUB;;3;;20.09.2005;
SNDX;IMOEX;21.09.2005;Индекс МосБиржи;Индекс МосБиржи;858,85;836,52;860,05;824,25;20476898090,79;;;2;;RUB;;3;;21.09.2005;
